蛤蛤蛤我是誰我在哪
community cards of this round: ['H7', 'S4', 'D6', 'DT', 'D5']
name: baseline1, hole_card: ['DJ', 'HA']
name: strong4, hole_card: ['SQ', 'DQ']
name: b10204022, hole_card: ['DA', 'D7']
name: strong4, hole_card: ['SQ', 'DQ']
name: b10204022, hole_card: ['DA', 'D7']
community cards of this round: ['SQ', 'DQ', 'DA', 'H2', 'CQ']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
haha are you baseline4?
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
name: strong4, hole_card: ['S7', 'C9']
name: b10204022, hole_card: ['S8', 'H6']
community cards of this round: ['S8', 'CK', 'HA', 'D5', 'S5']
name: strong4, hole_card: ['D8', 'HJ']
name: b10204022, hole_card: ['D6', 'C4']
haha are you baseline4?
name: strong4, hole_card: ['D8', 'HJ']
name: b10204022, hole_card: ['D6', 'C4']
name: strong4, hole_card: ['D8', 'HJ']
name: b10204022, hole_card: ['D6', 'C4']
community cards of this round: ['H7', 'S3', 'SQ', 'D6', 'DA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
haha are you baseline4?
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
name: strong4, hole_card: ['H4', 'SA']
name: b10204022, hole_card: ['C8', 'CA']
b10204022 vs strong4 - Game 1: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong4', 'uuid': 'sjdnqfhecqevseaoaxxdun', 'stack': 0, 'state': 'folded'}, {'name': 'b10204022', 'uuid': 'lofsyekvkgusvjozeqowrt', 'stack': 1994.0, 'state': 'participating'}]}
蛤蛤蛤我是誰我在哪
community cards of this round: ['D7', 'D6', 'H3', 'D3', 'C5']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
name: b10204022, hole_card: ['C7', 'S8']
name: strong4, hole_card: ['SA', 'HT']
community cards of this round: ['D7', 'D9', 'S5', 'H9', 'H5']
name: b10204022, hole_card: ['HJ', 'C5']
name: strong4, hole_card: ['C6', 'DK']
haha are you baseline4?
name: b10204022, hole_card: ['HJ', 'C5']
name: strong4, hole_card: ['C6', 'DK']
name: b10204022, hole_card: ['HJ', 'C5']
name: strong4, hole_card: ['C6', 'DK']
name: b10204022, hole_card: ['HJ', 'C5']
name: strong4, hole_card: ['C6', 'DK']
community cards of this round: ['H4', 'C7', 'H3', 'HK', 'DK']
name: b10204022, hole_card: ['D6', 'D3']
name: strong4, hole_card: ['HT', 'C5']
haha are you baseline4?
name: b10204022, hole_card: ['D6', 'D3']
name: strong4, hole_card: ['HT', 'C5']
name: b10204022, hole_card: ['D6', 'D3']
name: strong4, hole_card: ['HT', 'C5']
community cards of this round: ['DJ', 'D4', 'D9', 'D6', 'C3']
name: b10204022, hole_card: ['C2', 'CT']
name: strong4, hole_card: ['H2', 'H5']
haha are you baseline4?
name: b10204022, hole_card: ['C2', 'CT']
name: strong4, hole_card: ['H2', 'H5']
name: b10204022, hole_card: ['C2', 'CT']
name: strong4, hole_card: ['H2', 'H5']
community cards of this round: ['CT', 'SQ', 'ST', 'S6', 'S3']
name: b10204022, hole_card: ['SK', 'S2']
name: strong4, hole_card: ['HQ', 'H6']
haha are you baseline4?
name: b10204022, hole_card: ['SK', 'S2']
name: strong4, hole_card: ['HQ', 'H6']
name: b10204022, hole_card: ['SK', 'S2']
name: strong4, hole_card: ['HQ', 'H6']
community cards of this round: ['HQ', 'H5', 'C4', 'H3', 'C2']
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
haha are you baseline4?
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
name: b10204022, hole_card: ['C3', 'C8']
name: strong4, hole_card: ['D6', 'S5']
community cards of this round: ['D3', 'CT', 'HJ', 'H5', 'H8']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
haha are you baseline4?
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
name: b10204022, hole_card: ['D4', 'DJ']
name: strong4, hole_card: ['S2', 'D9']
community cards of this round: ['H6', 'DT', 'SJ', 'C7', 'SA']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
haha are you baseline4?
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
name: b10204022, hole_card: ['SQ', 'DQ']
name: strong4, hole_card: ['DA', 'D7']
community cards of this round: ['SQ', 'DQ', 'DA', 'H2', 'CQ']
name: b10204022, hole_card: ['S7', 'C9']
name: strong4, hole_card: ['S8', 'H6']
haha are you baseline4?
name: b10204022, hole_card: ['S7', 'C9']
name: strong4, hole_card: ['S8', 'H6']
community cards of this round: ['S8', 'CK', 'HA', 'D5', 'S5']
name: b10204022, hole_card: ['D8', 'HJ']
name: strong4, hole_card: ['D6', 'C4']
haha are you baseline4?
name: b10204022, hole_card: ['D8', 'HJ']
name: strong4, hole_card: ['D6', 'C4']
name: b10204022, hole_card: ['D8', 'HJ']
name: strong4, hole_card: ['D6', 'C4']
community cards of this round: ['H7', 'S3', 'SQ', 'D6', 'DA']
name: b10204022, hole_card: ['H4', 'SA']
name: strong4, hole_card: ['C8', 'CA']
haha are you baseline4?
name: b10204022, hole_card: ['H4', 'SA']
name: strong4, hole_card: ['C8', 'CA']
community cards of this round: ['HA', 'D6', 'CA', 'C2', 'HT']
name: b10204022, hole_card: ['SJ', 'HK']
name: strong4, hole_card: ['DK', 'D2']
haha are you baseline4?
name: b10204022, hole_card: ['SJ', 'HK']
name: strong4, hole_card: ['DK', 'D2']
name: b10204022, hole_card: ['SJ', 'HK']
name: strong4, hole_card: ['DK', 'D2']
community cards of this round: ['HQ', 'D7', 'C2', 'H5', 'D8']
name: b10204022, hole_card: ['DJ', 'C7']
name: strong4, hole_card: ['H4', 'S5']
haha are you baseline4?
name: b10204022, hole_card: ['DJ', 'C7']
name: strong4, hole_card: ['H4', 'S5']
community cards of this round: ['CT', 'D8', 'C4', 'S8', 'ST']
name: b10204022, hole_card: ['C9', 'S6']
name: strong4, hole_card: ['H7', 'H5']
haha are you baseline4?
name: b10204022, hole_card: ['C9', 'S6']
name: strong4, hole_card: ['H7', 'H5']
name: b10204022, hole_card: ['C9', 'S6']
name: strong4, hole_card: ['H7', 'H5']
community cards of this round: ['S7', 'S9', 'DJ', 'CT', 'CK']
name: b10204022, hole_card: ['S8', 'S4']
name: strong4, hole_card: ['C5', 'HT']
haha are you baseline4?
name: b10204022, hole_card: ['S8', 'S4']
name: strong4, hole_card: ['C5', 'HT']
community cards of this round: ['ST', 'D5', 'DQ', 'S5', 'CQ']
name: b10204022, hole_card: ['H7', 'D9']
name: strong4, hole_card: ['HA', 'DK']
haha are you baseline4?
name: b10204022, hole_card: ['H7', 'D9']
name: strong4, hole_card: ['HA', 'DK']
name: b10204022, hole_card: ['H7', 'D9']
name: strong4, hole_card: ['HA', 'DK']
community cards of this round: ['CK', 'HT', 'S3', 'C9', 'D4']
name: b10204022, hole_card: ['D7', 'C6']
name: strong4, hole_card: ['DK', 'H9']
haha are you baseline4?
name: b10204022, hole_card: ['D7', 'C6']
name: strong4, hole_card: ['DK', 'H9']
community cards of this round: ['C2', 'C5', 'S2', 'HT', 'H8']
name: b10204022, hole_card: ['DT', 'DQ']
name: strong4, hole_card: ['CJ', 'S8']
haha are you baseline4?
name: b10204022, hole_card: ['DT', 'DQ']
name: strong4, hole_card: ['CJ', 'S8']
name: b10204022, hole_card: ['DT', 'DQ']
name: strong4, hole_card: ['CJ', 'S8']
community cards of this round: ['S8', 'S5', 'HQ', 'SA', 'D4']
name: b10204022, hole_card: ['D9', 'H3']
name: strong4, hole_card: ['D8', 'H5']
haha are you baseline4?
name: b10204022, hole_card: ['D9', 'H3']
name: strong4, hole_card: ['D8', 'H5']
community cards of this round: ['DQ', 'S6', 'S9', 'D9', 'D7']
name: b10204022, hole_card: ['DA', 'S2']
name: strong4, hole_card: ['DT', 'C7']
haha are you baseline4?
name: b10204022, hole_card: ['DA', 'S2']
name: strong4, hole_card: ['DT', 'C7']
name: b10204022, hole_card: ['DA', 'S2']
name: strong4, hole_card: ['DT', 'C7']
b10204022 vs strong4 - Game 2: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'b10204022', 'uuid': 'kqtuzuysrcuberkyanfthr', 'stack': 518.3157548604138, 'state': 'participating'}, {'name': 'strong4', 'uuid': 'lrtltmvbaiiohvboirtmiy', 'stack': 1474.9192550399703, 'state': 'participating'}]}
蛤蛤蛤我是誰我在哪
community cards of this round: ['SK', 'S6', 'SA', 'C9', 'D7']
name: strong4, hole_card: ['S5', 'D2']
name: b10204022, hole_card: ['C5', 'H9']
name: strong4, hole_card: ['S5', 'D2']
name: b10204022, hole_card: ['C5', 'H9']
name: strong4, hole_card: ['S5', 'D2']
name: b10204022, hole_card: ['C5', 'H9']
community cards of this round: ['S6', 'D5', 'H4', 'C4', 'H9']
name: strong4, hole_card: ['H6', 'D9']
name: b10204022, hole_card: ['C3', 'H5']
name: strong4, hole_card: ['H6', 'D9']
name: b10204022, hole_card: ['C3', 'H5']
name: strong4, hole_card: ['H6', 'D9']
name: b10204022, hole_card: ['C3', 'H5']
community cards of this round: ['HA', 'S7', 'CK', 'DJ', 'S9']
name: strong4, hole_card: ['H3', 'C4']
name: b10204022, hole_card: ['C9', 'SA']
haha are you baseline4?
name: strong4, hole_card: ['H3', 'C4']
name: b10204022, hole_card: ['C9', 'SA']
name: strong4, hole_card: ['H3', 'C4']
name: b10204022, hole_card: ['C9', 'SA']
community cards of this round: ['S9', 'HT', 'DQ', 'C4', 'D4']
name: strong4, hole_card: ['HQ', 'HK']
name: b10204022, hole_card: ['DK', 'S4']
haha are you baseline4?
name: strong4, hole_card: ['HQ', 'HK']
name: b10204022, hole_card: ['DK', 'S4']
name: strong4, hole_card: ['HQ', 'HK']
name: b10204022, hole_card: ['DK', 'S4']
community cards of this round: ['D6', 'D3', 'H7', 'H2', 'S2']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
haha are you baseline4?
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
name: strong4, hole_card: ['D8', 'C5']
name: b10204022, hole_card: ['C9', 'H8']
community cards of this round: ['SJ', 'D3', 'D5', 'D6', 'H8']
name: strong4, hole_card: ['C3', 'CK']
name: b10204022, hole_card: ['C6', 'H7']
haha are you baseline4?
name: strong4, hole_card: ['C3', 'CK']
name: b10204022, hole_card: ['C6', 'H7']
name: strong4, hole_card: ['C3', 'CK']
name: b10204022, hole_card: ['C6', 'H7']
community cards of this round: ['C4', 'H7', 'HT', 'H9', 'H6']
name: strong4, hole_card: ['SA', 'S6']
name: b10204022, hole_card: ['S7', 'D8']
haha are you baseline4?
name: strong4, hole_card: ['SA', 'S6']
name: b10204022, hole_card: ['S7', 'D8']
name: strong4, hole_card: ['SA', 'S6']
name: b10204022, hole_card: ['S7', 'D8']
name: strong4, hole_card: ['SA', 'S6']
name: b10204022, hole_card: ['S7', 'D8']
community cards of this round: ['S8', 'HQ', 'H3', 'CQ', 'D5']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
haha are you baseline4?
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
name: strong4, hole_card: ['S7', 'C4']
name: b10204022, hole_card: ['C3', 'D8']
community cards of this round: ['SK', 'H4', 'DJ', 'C7', 'H6']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
haha are you baseline4?
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
name: strong4, hole_card: ['CJ', 'C6']
name: b10204022, hole_card: ['SA', 'D9']
community cards of this round: ['SA', 'CK', 'H8', 'D5', 'CJ']
name: strong4, hole_card: ['C7', 'S2']
name: b10204022, hole_card: ['D6', 'C3']
haha are you baseline4?
name: strong4, hole_card: ['C7', 'S2']
name: b10204022, hole_card: ['D6', 'C3']
name: strong4, hole_card: ['C7', 'S2']
name: b10204022, hole_card: ['D6', 'C3']
name: strong4, hole_card: ['C7', 'S2']
name: b10204022, hole_card: ['D6', 'C3']
community cards of this round: ['H6', 'C2', 'D9', 'DJ', 'D6']
name: strong4, hole_card: ['C8', 'C7']
name: b10204022, hole_card: ['D8', 'D5']
haha are you baseline4?
name: strong4, hole_card: ['C8', 'C7']
name: b10204022, hole_card: ['D8', 'D5']
name: strong4, hole_card: ['C8', 'C7']
name: b10204022, hole_card: ['D8', 'D5']
name: strong4, hole_card: ['C8', 'C7']
name: b10204022, hole_card: ['D8', 'D5']
community cards of this round: ['ST', 'C3', 'CJ', 'H5', 'CQ']
name: strong4, hole_card: ['C8', 'D8']
name: b10204022, hole_card: ['C5', 'CA']
haha are you baseline4?
name: strong4, hole_card: ['C8', 'D8']
name: b10204022, hole_card: ['C5', 'CA']
name: strong4, hole_card: ['C8', 'D8']
name: b10204022, hole_card: ['C5', 'CA']
community cards of this round: ['C9', 'DJ', 'C7', 'D3', 'DA']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
haha are you baseline4?
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
name: strong4, hole_card: ['CJ', 'SK']
name: b10204022, hole_card: ['S8', 'D8']
community cards of this round: ['HQ', 'S3', 'H9', 'DJ', 'ST']
name: strong4, hole_card: ['C7', 'D4']
name: b10204022, hole_card: ['D2', 'SA']
haha are you baseline4?
name: strong4, hole_card: ['C7', 'D4']
name: b10204022, hole_card: ['D2', 'SA']
community cards of this round: ['C8', 'C3', 'D7', 'H4', 'H8']
name: strong4, hole_card: ['D8', 'HA']
name: b10204022, hole_card: ['S5', 'DJ']
haha are you baseline4?
name: strong4, hole_card: ['D8', 'HA']
name: b10204022, hole_card: ['S5', 'DJ']
name: strong4, hole_card: ['D8', 'HA']
name: b10204022, hole_card: ['S5', 'DJ']
community cards of this round: ['C6', 'C3', 'DT', 'HT', 'SQ']
name: strong4, hole_card: ['D8', 'ST']
name: b10204022, hole_card: ['S4', 'C9']
haha are you baseline4?
name: strong4, hole_card: ['D8', 'ST']
name: b10204022, hole_card: ['S4', 'C9']
community cards of this round: ['S6', 'H7', 'HQ', 'ST', 'C7']
name: strong4, hole_card: ['CA', 'D3']
name: b10204022, hole_card: ['H4', 'SK']
haha are you baseline4?
name: strong4, hole_card: ['CA', 'D3']
name: b10204022, hole_card: ['H4', 'SK']
name: strong4, hole_card: ['CA', 'D3']
name: b10204022, hole_card: ['H4', 'SK']
community cards of this round: ['S4', 'D2', 'SJ', 'H4', 'C6']
name: strong4, hole_card: ['DA', 'DK']
name: b10204022, hole_card: ['SA', 'D7']
haha are you baseline4?
name: strong4, hole_card: ['DA', 'DK']
name: b10204022, hole_card: ['SA', 'D7']
community cards of this round: ['D5', 'C7', 'CT', 'D9', 'H3']
name: strong4, hole_card: ['DT', 'H8']
name: b10204022, hole_card: ['ST', 'HQ']
haha are you baseline4?
name: strong4, hole_card: ['DT', 'H8']
name: b10204022, hole_card: ['ST', 'HQ']
name: strong4, hole_card: ['DT', 'H8']
name: b10204022, hole_card: ['ST', 'HQ']
community cards of this round: ['H2', 'D3', 'C9', 'C4', 'CT']
name: strong4, hole_card: ['CK', 'H7']
name: b10204022, hole_card: ['HJ', 'SQ']
haha are you baseline4?
name: strong4, hole_card: ['CK', 'H7']
name: b10204022, hole_card: ['HJ', 'SQ']
b10204022 vs strong4 - Game 3: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong4', 'uuid': 'nybhwngtzyhjlhliioppsl', 'stack': 1915.0, 'state': 'participating'}, {'name': 'b10204022', 'uuid': 'bxmytckjehdowfvvmrgmiu', 'stack': 80.0, 'state': 'participating'}]}
蛤蛤蛤我是誰我在哪
community cards of this round: ['SK', 'S6', 'SA', 'C9', 'D7']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
name: b10204022, hole_card: ['S5', 'D2']
name: strong4, hole_card: ['C5', 'H9']
community cards of this round: ['S6', 'D5', 'H4', 'C4', 'H9']
name: b10204022, hole_card: ['H6', 'D9']
name: strong4, hole_card: ['C3', 'H5']
name: b10204022, hole_card: ['H6', 'D9']
name: strong4, hole_card: ['C3', 'H5']
name: b10204022, hole_card: ['H6', 'D9']
name: strong4, hole_card: ['C3', 'H5']
community cards of this round: ['HA', 'S7', 'CK', 'DJ', 'S9']
name: b10204022, hole_card: ['H3', 'C4']
name: strong4, hole_card: ['C9', 'SA']
name: b10204022, hole_card: ['H3', 'C4']
name: strong4, hole_card: ['C9', 'SA']
name: b10204022, hole_card: ['H3', 'C4']
name: strong4, hole_card: ['C9', 'SA']
