community cards of this round: ['S7', 'C4', 'C7', 'H6', 'HA']
name: baseline1, hole_card: ['H8', 'D6']
b10505044 vs strong3 - Game 2: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'b10505044', 'uuid': 'amboyfdjvtohohbhlhjwqz', 'stack': 0, 'state': 'folded'}, {'name': 'strong3', 'uuid': 'hextemjrnwzxfzygpdscnw', 'stack': 2000, 'state': 'participating'}]}
community cards of this round: ['S5', 'C6', 'C4', 'CQ', 'H4']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
name: strong3, hole_card: ['SA', 'S3']
name: b10505044, hole_card: ['S7', 'H8']
community cards of this round: ['HA', 'SK', 'C6', 'D2', 'CT']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
name: strong3, hole_card: ['S7', 'DJ']
name: b10505044, hole_card: ['SJ', 'SA']
community cards of this round: ['H2', 'SJ', 'H6', 'H4', 'DA']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
name: strong3, hole_card: ['S9', 'DJ']
name: b10505044, hole_card: ['D6', 'D7']
community cards of this round: ['HT', 'C5', 'C8', 'H2', 'H4']
name: strong3, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['D4', 'SA']
name: strong3, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['D4', 'SA']
name: strong3, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['D4', 'SA']
name: strong3, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['D4', 'SA']
name: strong3, hole_card: ['DQ', 'H9']
name: b10505044, hole_card: ['D4', 'SA']
community cards of this round: ['H9', 'D6', 'H5', 'ST', 'S4']
name: strong3, hole_card: ['SJ', 'S2']
name: b10505044, hole_card: ['C6', 'H4']
name: strong3, hole_card: ['SJ', 'S2']
name: b10505044, hole_card: ['C6', 'H4']
name: strong3, hole_card: ['SJ', 'S2']
name: b10505044, hole_card: ['C6', 'H4']
name: strong3, hole_card: ['SJ', 'S2']
name: b10505044, hole_card: ['C6', 'H4']
name: strong3, hole_card: ['SJ', 'S2']
name: b10505044, hole_card: ['C6', 'H4']
community cards of this round: ['CT', 'DT', 'C7', 'C4', 'C6']
name: strong3, hole_card: ['S2', 'H4']
name: b10505044, hole_card: ['HA', 'D7']
name: strong3, hole_card: ['S2', 'H4']
name: b10505044, hole_card: ['HA', 'D7']
community cards of this round: ['HT', 'H8', 'C9', 'DQ', 'HK']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
name: strong3, hole_card: ['HQ', 'CK']
name: b10505044, hole_card: ['SJ', 'H4']
community cards of this round: ['H8', 'HK', 'SK', 'C3', 'D9']
name: strong3, hole_card: ['C7', 'H3']
name: b10505044, hole_card: ['C8', 'CQ']
name: strong3, hole_card: ['C7', 'H3']
name: b10505044, hole_card: ['C8', 'CQ']
name: strong3, hole_card: ['C7', 'H3']
name: b10505044, hole_card: ['C8', 'CQ']
name: strong3, hole_card: ['C7', 'H3']
name: b10505044, hole_card: ['C8', 'CQ']
name: strong3, hole_card: ['C7', 'H3']
name: b10505044, hole_card: ['C8', 'CQ']
community cards of this round: ['C8', 'HJ', 'D6', 'S3', 'SQ']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
name: strong3, hole_card: ['C7', 'CK']
name: b10505044, hole_card: ['H8', 'S2']
community cards of this round: ['SQ', 'H7', 'S8', 'ST', 'C2']
name: strong3, hole_card: ['DJ', 'H6']
name: b10505044, hole_card: ['DK', 'S3']
name: strong3, hole_card: ['DJ', 'H6']
name: b10505044, hole_card: ['DK', 'S3']
name: strong3, hole_card: ['DJ', 'H6']
name: b10505044, hole_card: ['DK', 'S3']
name: strong3, hole_card: ['DJ', 'H6']
name: b10505044, hole_card: ['DK', 'S3']
name: strong3, hole_card: ['DJ', 'H6']
name: b10505044, hole_card: ['DK', 'S3']
community cards of this round: ['S2', 'H6', 'HK', 'D6', 'CT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
name: strong3, hole_card: ['CK', 'CQ']
name: b10505044, hole_card: ['S6', 'DT']
community cards of this round: ['SQ', 'S6', 'DK', 'C7', 'C8']
name: strong3, hole_card: ['H7', 'S7']
name: b10505044, hole_card: ['S9', 'C3']
name: strong3, hole_card: ['H7', 'S7']
name: b10505044, hole_card: ['S9', 'C3']
name: strong3, hole_card: ['H7', 'S7']
name: b10505044, hole_card: ['S9', 'C3']
name: strong3, hole_card: ['H7', 'S7']
name: b10505044, hole_card: ['S9', 'C3']
community cards of this round: ['C7', 'S7', 'CA', 'D5', 'DT']
name: strong3, hole_card: ['S9', 'H6']
name: b10505044, hole_card: ['H7', 'H3']
name: strong3, hole_card: ['S9', 'H6']
name: b10505044, hole_card: ['H7', 'H3']
community cards of this round: ['C9', 'D7', 'D4', 'SA', 'SJ']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
name: strong3, hole_card: ['H7', 'SK']
name: b10505044, hole_card: ['S9', 'H3']
b10505044 vs strong3 - Game 3: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong3', 'uuid': 'lsdvbgbpulpkndmmztyzgr', 'stack': 0, 'state': 'folded'}, {'name': 'b10505044', 'uuid': 'ccetpurgpfehtigedruoho', 'stack': 2000, 'state': 'participating'}]}
b10505044 vs strong3 - Match Result: 0 games won, 0 points earned
community cards of this round: ['H2', 'SJ', 'HK', 'H7', 'D7']
name: strong4, hole_card: ['C6', 'HA']
name: b10505044, hole_card: ['S6', 'H8']
name: strong4, hole_card: ['C6', 'HA']
name: b10505044, hole_card: ['S6', 'H8']
name: strong4, hole_card: ['C6', 'HA']
name: b10505044, hole_card: ['S6', 'H8']
name: strong4, hole_card: ['C6', 'HA']
name: b10505044, hole_card: ['S6', 'H8']
name: strong4, hole_card: ['C6', 'HA']
name: b10505044, hole_card: ['S6', 'H8']
community cards of this round: ['D7', 'S4', 'D9', 'CT', 'H9']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
name: strong4, hole_card: ['DT', 'S7']
name: b10505044, hole_card: ['SK', 'C4']
community cards of this round: ['SK', 'C8', 'CQ', 'C7', 'H4']
name: strong4, hole_card: ['HK', 'C3']
name: b10505044, hole_card: ['D7', 'D2']
name: strong4, hole_card: ['HK', 'C3']
name: b10505044, hole_card: ['D7', 'D2']
community cards of this round: ['H5', 'CJ', 'CA', 'D6', 'D8']
name: strong4, hole_card: ['CQ', 'HA']
name: b10505044, hole_card: ['C6', 'S9']
name: strong4, hole_card: ['CQ', 'HA']
name: b10505044, hole_card: ['C6', 'S9']
community cards of this round: ['H8', 'CQ', 'H9', 'HA', 'S6']
name: strong4, hole_card: ['D2', 'H4']
name: b10505044, hole_card: ['C8', 'H6']
name: strong4, hole_card: ['D2', 'H4']
name: b10505044, hole_card: ['C8', 'H6']
name: strong4, hole_card: ['D2', 'H4']
name: b10505044, hole_card: ['C8', 'H6']
community cards of this round: ['S9', 'S7', 'H3', 'HQ', 'C7']
name: strong4, hole_card: ['CA', 'C9']
name: b10505044, hole_card: ['H7', 'H6']
name: strong4, hole_card: ['CA', 'C9']
name: b10505044, hole_card: ['H7', 'H6']
community cards of this round: ['D4', 'D6', 'SJ', 'D9', 'D3']
name: strong4, hole_card: ['CT', 'SK']
name: b10505044, hole_card: ['HA', 'S7']
name: strong4, hole_card: ['CT', 'SK']
name: b10505044, hole_card: ['HA', 'S7']
name: strong4, hole_card: ['CT', 'SK']
name: b10505044, hole_card: ['HA', 'S7']
community cards of this round: ['C7', 'H7', 'S7', 'DT', 'D7']
name: strong4, hole_card: ['CT', 'D6']
name: b10505044, hole_card: ['DK', 'HQ']
name: strong4, hole_card: ['CT', 'D6']
name: b10505044, hole_card: ['DK', 'HQ']
community cards of this round: ['HQ', 'H4', 'HJ', 'HT', 'SK']
name: strong4, hole_card: ['H7', 'C5']
name: b10505044, hole_card: ['DK', 'H3']
name: strong4, hole_card: ['H7', 'C5']
name: b10505044, hole_card: ['DK', 'H3']
name: strong4, hole_card: ['H7', 'C5']
name: b10505044, hole_card: ['DK', 'H3']
community cards of this round: ['HA', 'HT', 'H6', 'S2', 'C5']
name: strong4, hole_card: ['C7', 'S9']
name: b10505044, hole_card: ['S6', 'D4']
name: strong4, hole_card: ['C7', 'S9']
name: b10505044, hole_card: ['S6', 'D4']
community cards of this round: ['S2', 'D9', 'C7', 'C8', 'H6']
name: strong4, hole_card: ['DT', 'SK']
name: b10505044, hole_card: ['H2', 'HJ']
name: strong4, hole_card: ['DT', 'SK']
name: b10505044, hole_card: ['H2', 'HJ']
name: strong4, hole_card: ['DT', 'SK']
name: b10505044, hole_card: ['H2', 'HJ']
community cards of this round: ['D6', 'D2', 'CA', 'C8', 'D3']
name: strong4, hole_card: ['DQ', 'H4']
name: b10505044, hole_card: ['DJ', 'HQ']
name: strong4, hole_card: ['DQ', 'H4']
name: b10505044, hole_card: ['DJ', 'HQ']
community cards of this round: ['CJ', 'D8', 'H4', 'S6', 'DJ']
name: strong4, hole_card: ['S2', 'H8']
name: b10505044, hole_card: ['SK', 'C3']
name: strong4, hole_card: ['S2', 'H8']
name: b10505044, hole_card: ['SK', 'C3']
name: strong4, hole_card: ['S2', 'H8']
name: b10505044, hole_card: ['SK', 'C3']
community cards of this round: ['HK', 'DJ', 'S3', 'D9', 'SK']
name: strong4, hole_card: ['DK', 'H7']
name: b10505044, hole_card: ['H8', 'HA']
name: strong4, hole_card: ['DK', 'H7']
name: b10505044, hole_card: ['H8', 'HA']
community cards of this round: ['S4', 'D5', 'H7', 'S6', 'ST']
name: strong4, hole_card: ['S8', 'C6']
name: b10505044, hole_card: ['S7', 'CQ']
name: strong4, hole_card: ['S8', 'C6']
name: b10505044, hole_card: ['S7', 'CQ']
name: strong4, hole_card: ['S8', 'C6']
name: b10505044, hole_card: ['S7', 'CQ']
community cards of this round: ['CK', 'HA', 'CT', 'S7', 'D4']
name: strong4, hole_card: ['DJ', 'D6']
name: b10505044, hole_card: ['S4', 'SK']
name: strong4, hole_card: ['DJ', 'D6']
name: b10505044, hole_card: ['S4', 'SK']
community cards of this round: ['C9', 'H8', 'CQ', 'H6', 'H9']
name: strong4, hole_card: ['D4', 'SA']
name: b10505044, hole_card: ['CK', 'C5']
name: strong4, hole_card: ['D4', 'SA']
name: b10505044, hole_card: ['CK', 'C5']
name: strong4, hole_card: ['D4', 'SA']
name: b10505044, hole_card: ['CK', 'C5']
community cards of this round: ['S3', 'S9', 'D9', 'H2', 'CA']
name: strong4, hole_card: ['H7', 'C2']
name: b10505044, hole_card: ['DQ', 'D8']
name: strong4, hole_card: ['H7', 'C2']
name: b10505044, hole_card: ['DQ', 'D8']
community cards of this round: ['H6', 'C9', 'CQ', 'D6', 'H7']
name: strong4, hole_card: ['DJ', 'C4']
name: b10505044, hole_card: ['S8', 'DT']
name: strong4, hole_card: ['DJ', 'C4']
name: b10505044, hole_card: ['S8', 'DT']
name: strong4, hole_card: ['DJ', 'C4']
name: b10505044, hole_card: ['S8', 'DT']
community cards of this round: ['DK', 'H5', 'HQ', 'H7', 'DJ']
name: strong4, hole_card: ['D3', 'S4']
name: b10505044, hole_card: ['H4', 'S2']
name: strong4, hole_card: ['D3', 'S4']
name: b10505044, hole_card: ['H4', 'S2']
b10505044 vs strong4 - Game 1: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong4', 'uuid': 'yetgenhdljrwzihrxeyiby', 'stack': 1346.2722222222221, 'state': 'participating'}, {'name': 'b10505044', 'uuid': 'jqvcngjrxzpgfijroukyvw', 'stack': 652.2722222222222, 'state': 'participating'}]}
community cards of this round: ['H2', 'SJ', 'HK', 'H7', 'D7']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
name: b10505044, hole_card: ['C6', 'HA']
name: strong4, hole_card: ['S6', 'H8']
community cards of this round: ['D7', 'S4', 'D9', 'CT', 'H9']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
name: b10505044, hole_card: ['DT', 'S7']
name: strong4, hole_card: ['SK', 'C4']
community cards of this round: ['SK', 'C8', 'CQ', 'C7', 'H4']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
name: b10505044, hole_card: ['HK', 'C3']
name: strong4, hole_card: ['D7', 'D2']
community cards of this round: ['H5', 'CJ', 'CA', 'D6', 'D8']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
name: b10505044, hole_card: ['CQ', 'HA']
name: strong4, hole_card: ['C6', 'S9']
community cards of this round: ['H8', 'CQ', 'H9', 'HA', 'S6']
name: b10505044, hole_card: ['D2', 'H4']
name: strong4, hole_card: ['C8', 'H6']
name: b10505044, hole_card: ['D2', 'H4']
name: strong4, hole_card: ['C8', 'H6']
name: b10505044, hole_card: ['D2', 'H4']
name: strong4, hole_card: ['C8', 'H6']
name: b10505044, hole_card: ['D2', 'H4']
name: strong4, hole_card: ['C8', 'H6']
community cards of this round: ['S9', 'S7', 'H3', 'HQ', 'C7']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
name: b10505044, hole_card: ['CA', 'C9']
name: strong4, hole_card: ['H7', 'H6']
community cards of this round: ['D4', 'D6', 'SJ', 'D9', 'D3']
name: b10505044, hole_card: ['CT', 'SK']
name: strong4, hole_card: ['HA', 'S7']
name: b10505044, hole_card: ['CT', 'SK']
name: strong4, hole_card: ['HA', 'S7']
community cards of this round: ['C7', 'H7', 'S7', 'DT', 'D7']
name: b10505044, hole_card: ['CT', 'D6']
name: strong4, hole_card: ['DK', 'HQ']
name: b10505044, hole_card: ['CT', 'D6']
name: strong4, hole_card: ['DK', 'HQ']
name: b10505044, hole_card: ['CT', 'D6']
name: strong4, hole_card: ['DK', 'HQ']
community cards of this round: ['HQ', 'H4', 'HJ', 'HT', 'SK']
name: b10505044, hole_card: ['H7', 'C5']
name: strong4, hole_card: ['DK', 'H3']
name: b10505044, hole_card: ['H7', 'C5']
name: strong4, hole_card: ['DK', 'H3']
community cards of this round: ['HA', 'HT', 'H6', 'S2', 'C5']
name: b10505044, hole_card: ['C7', 'S9']
name: strong4, hole_card: ['S6', 'D4']
name: b10505044, hole_card: ['C7', 'S9']
name: strong4, hole_card: ['S6', 'D4']
name: b10505044, hole_card: ['C7', 'S9']
name: strong4, hole_card: ['S6', 'D4']
community cards of this round: ['S2', 'D9', 'C7', 'C8', 'H6']
