community cards of this round: ['HJ', 'DA', 'SQ', 'DJ', 'C7']
name: baseline1, hole_card: ['H5', 'C5']
name: strong2, hole_card: ['S3', 'CK']
name: b10505057, hole_card: ['H6', 'CJ']
name: strong2, hole_card: ['S3', 'CK']
name: b10505057, hole_card: ['H6', 'CJ']
name: strong2, hole_card: ['S3', 'CK']
name: b10505057, hole_card: ['H6', 'CJ']
community cards of this round: ['C9', 'DA', 'H6', 'HT', 'S2']
name: strong2, hole_card: ['C7', 'C5']
name: b10505057, hole_card: ['C2', 'S8']
name: strong2, hole_card: ['C7', 'C5']
name: b10505057, hole_card: ['C2', 'S8']
community cards of this round: ['H3', 'S7', 'DQ', 'C6', 'DA']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
name: strong2, hole_card: ['DK', 'C8']
name: b10505057, hole_card: ['CA', 'D2']
b10505057 vs strong2 - Game 5: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong2', 'uuid': 'ehpnfbqhfwsgbudzymvmlp', 'stack': 977.4653474261871, 'state': 'participating'}, {'name': 'b10505057', 'uuid': 'ukjdvfapcyrwclljsexnva', 'stack': 1021.718672272722, 'state': 'participating'}]}
b10505057 vs strong2 - Match Result: 2 games won, 0 points earned
community cards of this round: ['D6', 'H7', 'D2', 'H8', 'S8']
name: strong3, hole_card: ['DJ', 'H5']
name: b10505057, hole_card: ['D4', 'S2']
name: strong3, hole_card: ['DJ', 'H5']
name: b10505057, hole_card: ['D4', 'S2']
community cards of this round: ['H3', 'S7', 'C9', 'DK', 'CJ']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
name: strong3, hole_card: ['H5', 'S8']
name: b10505057, hole_card: ['C8', 'C6']
community cards of this round: ['HQ', 'C9', 'C3', 'D3', 'D4']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
name: strong3, hole_card: ['H4', 'H9']
name: b10505057, hole_card: ['H6', 'CQ']
community cards of this round: ['H8', 'D7', 'DK', 'C8', 'DQ']
name: strong3, hole_card: ['C5', 'SK']
name: b10505057, hole_card: ['D3', 'D5']
name: strong3, hole_card: ['C5', 'SK']
name: b10505057, hole_card: ['D3', 'D5']
name: strong3, hole_card: ['C5', 'SK']
name: b10505057, hole_card: ['D3', 'D5']
community cards of this round: ['HA', 'H3', 'H4', 'C4', 'S2']
name: strong3, hole_card: ['S6', 'CQ']
name: b10505057, hole_card: ['DT', 'DJ']
name: strong3, hole_card: ['S6', 'CQ']
name: b10505057, hole_card: ['DT', 'DJ']
community cards of this round: ['H8', 'HQ', 'CT', 'H2', 'D8']
name: strong3, hole_card: ['HK', 'DK']
name: b10505057, hole_card: ['H3', 'C3']
name: strong3, hole_card: ['HK', 'DK']
name: b10505057, hole_card: ['H3', 'C3']
name: strong3, hole_card: ['HK', 'DK']
name: b10505057, hole_card: ['H3', 'C3']
community cards of this round: ['H3', 'H5', 'S4', 'D7', 'H2']
name: strong3, hole_card: ['HQ', 'HA']
name: b10505057, hole_card: ['D5', 'DT']
name: strong3, hole_card: ['HQ', 'HA']
name: b10505057, hole_card: ['D5', 'DT']
community cards of this round: ['S4', 'H6', 'HQ', 'H3', 'H9']
name: strong3, hole_card: ['H7', 'DQ']
name: b10505057, hole_card: ['C3', 'C2']
name: strong3, hole_card: ['H7', 'DQ']
name: b10505057, hole_card: ['C3', 'C2']
name: strong3, hole_card: ['H7', 'DQ']
name: b10505057, hole_card: ['C3', 'C2']
community cards of this round: ['HJ', 'C7', 'ST', 'H3', 'S4']
name: strong3, hole_card: ['D7', 'S9']
name: b10505057, hole_card: ['H2', 'D3']
name: strong3, hole_card: ['D7', 'S9']
name: b10505057, hole_card: ['H2', 'D3']
community cards of this round: ['S5', 'DQ', 'DT', 'S9', 'D4']
name: strong3, hole_card: ['HT', 'HJ']
name: b10505057, hole_card: ['HA', 'D6']
name: strong3, hole_card: ['HT', 'HJ']
name: b10505057, hole_card: ['HA', 'D6']
name: strong3, hole_card: ['HT', 'HJ']
name: b10505057, hole_card: ['HA', 'D6']
community cards of this round: ['DT', 'C8', 'C6', 'H3', 'ST']
name: strong3, hole_card: ['D6', 'S4']
name: b10505057, hole_card: ['S6', 'D3']
name: strong3, hole_card: ['D6', 'S4']
name: b10505057, hole_card: ['S6', 'D3']
community cards of this round: ['CK', 'S9', 'D6', 'C4', 'D4']
name: strong3, hole_card: ['S2', 'DT']
name: b10505057, hole_card: ['CJ', 'HT']
name: strong3, hole_card: ['S2', 'DT']
name: b10505057, hole_card: ['CJ', 'HT']
name: strong3, hole_card: ['S2', 'DT']
name: b10505057, hole_card: ['CJ', 'HT']
community cards of this round: ['H9', 'D4', 'SQ', 'H6', 'C2']
name: strong3, hole_card: ['D9', 'CK']
name: b10505057, hole_card: ['DQ', 'H2']
name: strong3, hole_card: ['D9', 'CK']
name: b10505057, hole_card: ['DQ', 'H2']
community cards of this round: ['H6', 'CT', 'C6', 'SK', 'D8']
name: strong3, hole_card: ['CQ', 'CJ']
name: b10505057, hole_card: ['SA', 'H2']
name: strong3, hole_card: ['CQ', 'CJ']
name: b10505057, hole_card: ['SA', 'H2']
name: strong3, hole_card: ['CQ', 'CJ']
name: b10505057, hole_card: ['SA', 'H2']
community cards of this round: ['D5', 'DT', 'S8', 'C5', 'H5']
name: strong3, hole_card: ['DJ', 'SA']
name: b10505057, hole_card: ['CJ', 'C7']
name: strong3, hole_card: ['DJ', 'SA']
name: b10505057, hole_card: ['CJ', 'C7']
community cards of this round: ['D2', 'C2', 'DK', 'S7', 'C6']
name: strong3, hole_card: ['S6', 'HA']
name: b10505057, hole_card: ['HT', 'D5']
name: strong3, hole_card: ['S6', 'HA']
name: b10505057, hole_card: ['HT', 'D5']
name: strong3, hole_card: ['S6', 'HA']
name: b10505057, hole_card: ['HT', 'D5']
community cards of this round: ['D5', 'SQ', 'D6', 'S9', 'C5']
name: strong3, hole_card: ['DK', 'SJ']
name: b10505057, hole_card: ['S3', 'CT']
name: strong3, hole_card: ['DK', 'SJ']
name: b10505057, hole_card: ['S3', 'CT']
community cards of this round: ['H4', 'H3', 'SA', 'CT', 'D5']
name: strong3, hole_card: ['H7', 'C7']
name: b10505057, hole_card: ['D9', 'S4']
name: strong3, hole_card: ['H7', 'C7']
name: b10505057, hole_card: ['D9', 'S4']
name: strong3, hole_card: ['H7', 'C7']
name: b10505057, hole_card: ['D9', 'S4']
community cards of this round: ['H9', 'H3', 'CK', 'DT', 'HK']
name: strong3, hole_card: ['S3', 'S8']
name: b10505057, hole_card: ['C4', 'SA']
name: strong3, hole_card: ['S3', 'S8']
name: b10505057, hole_card: ['C4', 'SA']
community cards of this round: ['C7', 'DK', 'H7', 'DJ', 'C2']
name: strong3, hole_card: ['S5', 'H2']
name: b10505057, hole_card: ['D4', 'S6']
name: strong3, hole_card: ['S5', 'H2']
name: b10505057, hole_card: ['D4', 'S6']
b10505057 vs strong3 - Game 1: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'strong3', 'uuid': 'yeflzajgirrstkmoyncxzu', 'stack': 314.86974139435654, 'state': 'participating'}, {'name': 'b10505057', 'uuid': 'ajrlcsnqmqfzxzqtttyezy', 'stack': 1684.8697413943564, 'state': 'participating'}]}
community cards of this round: ['D6', 'H7', 'D2', 'H8', 'S8']
name: b10505057, hole_card: ['DJ', 'H5']
name: strong3, hole_card: ['D4', 'S2']
name: b10505057, hole_card: ['DJ', 'H5']
name: strong3, hole_card: ['D4', 'S2']
community cards of this round: ['H3', 'S7', 'C9', 'DK', 'CJ']
name: b10505057, hole_card: ['H5', 'S8']
name: strong3, hole_card: ['C8', 'C6']
name: b10505057, hole_card: ['H5', 'S8']
name: strong3, hole_card: ['C8', 'C6']
community cards of this round: ['HQ', 'C9', 'C3', 'D3', 'D4']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
name: b10505057, hole_card: ['H4', 'H9']
name: strong3, hole_card: ['H6', 'CQ']
community cards of this round: ['H8', 'D7', 'DK', 'C8', 'DQ']
name: b10505057, hole_card: ['C5', 'SK']
name: strong3, hole_card: ['D3', 'D5']
name: b10505057, hole_card: ['C5', 'SK']
name: strong3, hole_card: ['D3', 'D5']
name: b10505057, hole_card: ['C5', 'SK']
name: strong3, hole_card: ['D3', 'D5']
community cards of this round: ['HA', 'H3', 'H4', 'C4', 'S2']
name: b10505057, hole_card: ['S6', 'CQ']
name: strong3, hole_card: ['DT', 'DJ']
name: b10505057, hole_card: ['S6', 'CQ']
name: strong3, hole_card: ['DT', 'DJ']
community cards of this round: ['H8', 'HQ', 'CT', 'H2', 'D8']
name: b10505057, hole_card: ['HK', 'DK']
name: strong3, hole_card: ['H3', 'C3']
name: b10505057, hole_card: ['HK', 'DK']
name: strong3, hole_card: ['H3', 'C3']
name: b10505057, hole_card: ['HK', 'DK']
name: strong3, hole_card: ['H3', 'C3']
community cards of this round: ['H3', 'H5', 'S4', 'D7', 'H2']
name: b10505057, hole_card: ['HQ', 'HA']
name: strong3, hole_card: ['D5', 'DT']
name: b10505057, hole_card: ['HQ', 'HA']
name: strong3, hole_card: ['D5', 'DT']
community cards of this round: ['S4', 'H6', 'HQ', 'H3', 'H9']
name: b10505057, hole_card: ['H7', 'DQ']
name: strong3, hole_card: ['C3', 'C2']
name: b10505057, hole_card: ['H7', 'DQ']
name: strong3, hole_card: ['C3', 'C2']
name: b10505057, hole_card: ['H7', 'DQ']
name: strong3, hole_card: ['C3', 'C2']
community cards of this round: ['HJ', 'C7', 'ST', 'H3', 'S4']
name: b10505057, hole_card: ['D7', 'S9']
name: strong3, hole_card: ['H2', 'D3']
name: b10505057, hole_card: ['D7', 'S9']
name: strong3, hole_card: ['H2', 'D3']
community cards of this round: ['S5', 'DQ', 'DT', 'S9', 'D4']
name: b10505057, hole_card: ['HT', 'HJ']
name: strong3, hole_card: ['HA', 'D6']
name: b10505057, hole_card: ['HT', 'HJ']
name: strong3, hole_card: ['HA', 'D6']
name: b10505057, hole_card: ['HT', 'HJ']
name: strong3, hole_card: ['HA', 'D6']
community cards of this round: ['DT', 'C8', 'C6', 'H3', 'ST']
name: b10505057, hole_card: ['D6', 'S4']
name: strong3, hole_card: ['S6', 'D3']
name: b10505057, hole_card: ['D6', 'S4']
name: strong3, hole_card: ['S6', 'D3']
community cards of this round: ['CK', 'S9', 'D6', 'C4', 'D4']
name: b10505057, hole_card: ['S2', 'DT']
name: strong3, hole_card: ['CJ', 'HT']
name: b10505057, hole_card: ['S2', 'DT']
name: strong3, hole_card: ['CJ', 'HT']
community cards of this round: ['H9', 'D4', 'SQ', 'H6', 'C2']
name: b10505057, hole_card: ['D9', 'CK']
name: strong3, hole_card: ['DQ', 'H2']
name: b10505057, hole_card: ['D9', 'CK']
name: strong3, hole_card: ['DQ', 'H2']
community cards of this round: ['H6', 'CT', 'C6', 'SK', 'D8']
name: b10505057, hole_card: ['CQ', 'CJ']
name: strong3, hole_card: ['SA', 'H2']
name: b10505057, hole_card: ['CQ', 'CJ']
name: strong3, hole_card: ['SA', 'H2']
name: b10505057, hole_card: ['CQ', 'CJ']
name: strong3, hole_card: ['SA', 'H2']
community cards of this round: ['D5', 'DT', 'S8', 'C5', 'H5']
name: b10505057, hole_card: ['DJ', 'SA']
name: strong3, hole_card: ['CJ', 'C7']
name: b10505057, hole_card: ['DJ', 'SA']
name: strong3, hole_card: ['CJ', 'C7']
community cards of this round: ['D2', 'C2', 'DK', 'S7', 'C6']
name: b10505057, hole_card: ['S6', 'HA']
name: strong3, hole_card: ['HT', 'D5']
name: b10505057, hole_card: ['S6', 'HA']
name: strong3, hole_card: ['HT', 'D5']
name: b10505057, hole_card: ['S6', 'HA']
name: strong3, hole_card: ['HT', 'D5']
community cards of this round: ['D5', 'SQ', 'D6', 'S9', 'C5']
name: b10505057, hole_card: ['DK', 'SJ']
name: strong3, hole_card: ['S3', 'CT']
name: b10505057, hole_card: ['DK', 'SJ']
name: strong3, hole_card: ['S3', 'CT']
community cards of this round: ['H4', 'H3', 'SA', 'CT', 'D5']
name: b10505057, hole_card: ['H7', 'C7']
name: strong3, hole_card: ['D9', 'S4']
name: b10505057, hole_card: ['H7', 'C7']
name: strong3, hole_card: ['D9', 'S4']
name: b10505057, hole_card: ['H7', 'C7']
name: strong3, hole_card: ['D9', 'S4']
community cards of this round: ['H9', 'H3', 'CK', 'DT', 'HK']
name: b10505057, hole_card: ['S3', 'S8']
name: strong3, hole_card: ['C4', 'SA']
name: b10505057, hole_card: ['S3', 'S8']
name: strong3, hole_card: ['C4', 'SA']
community cards of this round: ['C7', 'DK', 'H7', 'DJ', 'C2']
name: b10505057, hole_card: ['S5', 'H2']
name: strong3, hole_card: ['D4', 'S6']
name: b10505057, hole_card: ['S5', 'H2']
name: strong3, hole_card: ['D4', 'S6']
b10505057 vs strong3 - Game 2: {'rule': {'initial_stack': 1000, 'max_round': 20, 'small_blind_amount': 5, 'ante': 0, 'blind_structure': {}}, 'players': [{'name': 'b10505057', 'uuid': 'idsbiwzftcrosmsgojddfd', 'stack': 288.6281147090144, 'state': 'participating'}, {'name': 'strong3', 'uuid': 'hbqzqaodlpisrbntgtqhkz', 'stack': 1710, 'state': 'participating'}]}
community cards of this round: ['H3', 'C7', 'H6', 'D3', 'HJ']
name: strong3, hole_card: ['H2', 'DT']
name: b10505057, hole_card: ['DA', 'HQ']
name: strong3, hole_card: ['H2', 'DT']
name: b10505057, hole_card: ['DA', 'HQ']
name: strong3, hole_card: ['H2', 'DT']
name: b10505057, hole_card: ['DA', 'HQ']
community cards of this round: ['HJ', 'DT', 'H3', 'D6', 'DA']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
name: strong3, hole_card: ['CA', 'S5']
name: b10505057, hole_card: ['ST', 'H7']
community cards of this round: ['SA', 'D7', 'C8', 'SQ', 'CA']
name: strong3, hole_card: ['H8', 'D5']
name: b10505057, hole_card: ['D9', 'DA']
name: strong3, hole_card: ['H8', 'D5']
name: b10505057, hole_card: ['D9', 'DA']
name: strong3, hole_card: ['H8', 'D5']
name: b10505057, hole_card: ['D9', 'DA']
community cards of this round: ['H4', 'C6', 'S9', 'C9', 'H8']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
name: strong3, hole_card: ['HJ', 'H5']
name: b10505057, hole_card: ['SQ', 'CQ']
community cards of this round: ['H6', 'H2', 'SJ', 'H5', 'HJ']
name: strong3, hole_card: ['C8', 'D8']
name: b10505057, hole_card: ['DQ', 'H8']
name: strong3, hole_card: ['C8', 'D8']
name: b10505057, hole_card: ['DQ', 'H8']
community cards of this round: ['H7', 'HT', 'C3', 'H6', 'C8']
name: strong3, hole_card: ['H8', 'DQ']
name: b10505057, hole_card: ['S7', 'CK']
name: strong3, hole_card: ['H8', 'DQ']
name: b10505057, hole_card: ['S7', 'CK']
name: strong3, hole_card: ['H8', 'DQ']
name: b10505057, hole_card: ['S7', 'CK']
community cards of this round: ['C6', 'SQ', 'CA', 'S9', 'SJ']
name: strong3, hole_card: ['C7', 'S6']
name: b10505057, hole_card: ['HA', 'H2']
name: strong3, hole_card: ['C7', 'S6']
name: b10505057, hole_card: ['HA', 'H2']
community cards of this round: ['CQ', 'D6', 'D5', 'C6', 'D2']
name: strong3, hole_card: ['S7', 'SJ']
name: b10505057, hole_card: ['H5', 'CT']
name: strong3, hole_card: ['S7', 'SJ']
name: b10505057, hole_card: ['H5', 'CT']
name: strong3, hole_card: ['S7', 'SJ']
name: b10505057, hole_card: ['H5', 'CT']
community cards of this round: ['DQ', 'CT', 'D5', 'HA', 'CJ']
name: strong3, hole_card: ['S2', 'D4']
name: b10505057, hole_card: ['CQ', 'D7']
name: strong3, hole_card: ['S2', 'D4']
name: b10505057, hole_card: ['CQ', 'D7']
community cards of this round: ['S5', 'H5', 'DK', 'H9', 'D5']
name: strong3, hole_card: ['D9', 'H6']
name: b10505057, hole_card: ['C6', 'D3']
name: strong3, hole_card: ['D9', 'H6']
name: b10505057, hole_card: ['C6', 'D3']
name: strong3, hole_card: ['D9', 'H6']
name: b10505057, hole_card: ['C6', 'D3']
community cards of this round: ['H8', 'H3', 'H9', 'S3', 'SQ']
name: strong3, hole_card: ['S8', 'S5']
name: b10505057, hole_card: ['SJ', 'H2']
name: strong3, hole_card: ['S8', 'S5']
name: b10505057, hole_card: ['SJ', 'H2']
community cards of this round: ['CK', 'S2', 'CQ', 'HT', 'SA']
name: strong3, hole_card: ['S6', 'DA']
name: b10505057, hole_card: ['H6', 'DJ']
name: strong3, hole_card: ['S6', 'DA']
name: b10505057, hole_card: ['H6', 'DJ']
name: strong3, hole_card: ['S6', 'DA']
name: b10505057, hole_card: ['H6', 'DJ']
community cards of this round: ['DK', 'C6', 'DJ', 'C3', 'DT']
name: strong3, hole_card: ['SA', 'C2']
name: b10505057, hole_card: ['H4', 'H8']
name: strong3, hole_card: ['SA', 'C2']
name: b10505057, hole_card: ['H4', 'H8']
community cards of this round: ['HK', 'DT', 'C8', 'H6', 'ST']
name: strong3, hole_card: ['S2', 'HT']
name: b10505057, hole_card: ['CA', 'S3']
name: strong3, hole_card: ['S2', 'HT']
name: b10505057, hole_card: ['CA', 'S3']
name: strong3, hole_card: ['S2', 'HT']
name: b10505057, hole_card: ['CA', 'S3']
community cards of this round: ['DQ', 'HA', 'C9', 'HQ', 'C6']
name: strong3, hole_card: ['C5', 'CK']
name: b10505057, hole_card: ['SA', 'HT']
name: strong3, hole_card: ['C5', 'CK']
name: b10505057, hole_card: ['SA', 'HT']
community cards of this round: ['D5', 'H8', 'ST', 'S4', 'C4']
name: strong3, hole_card: ['C3', 'HK']
name: b10505057, hole_card: ['CA', 'D9']
name: strong3, hole_card: ['C3', 'HK']
name: b10505057, hole_card: ['CA', 'D9']
name: strong3, hole_card: ['C3', 'HK']
name: b10505057, hole_card: ['CA', 'D9']
community cards of this round: ['C2', 'SQ', 'CJ', 'S3', 'ST']
name: strong3, hole_card: ['S7', 'S4']
name: b10505057, hole_card: ['H2', 'C5']
name: strong3, hole_card: ['S7', 'S4']
name: b10505057, hole_card: ['H2', 'C5']
community cards of this round: ['S6', 'CA', 'D3', 'S7', 'CT']
name: strong3, hole_card: ['D9', 'C4']
name: b10505057, hole_card: ['HT', 'S8']
name: strong3, hole_card: ['D9', 'C4']
name: b10505057, hole_card: ['HT', 'S8']
name: strong3, hole_card: ['D9', 'C4']
name: b10505057, hole_card: ['HT', 'S8']
community cards of this round: ['S7', 'CA', 'ST', 'D3', 'D2']
name: strong3, hole_card: ['S8', 'HJ']
name: b10505057, hole_card: ['CQ', 'D5']
name: strong3, hole_card: ['S8', 'HJ']
name: b10505057, hole_card: ['CQ', 'D5']
community cards of this round: ['D3', 'S3', 'SK', 'H9', 'SJ']
name: strong3, hole_card: ['H6', 'D7']
name: b10505057, hole_card: ['D6', 'D8']
name: strong3, hole_card: ['H6', 'D7']
name: b10505057, hole_card: ['D6', 'D8']
name: strong3, hole_card: ['H6', 'D7']
name: b10505057, hole_card: ['D6', 'D8']
